epoch,train_loss,val_metric,lr,is_best
79,2.442027,1.407261,0.00000853,False
80,2.580128,1.366385,0.00000849,True
81,2.465381,1.389352,0.00000845,False
82,2.502088,1.431638,0.00000841,False
83,2.498692,1.406959,0.00000837,False
84,2.523512,1.404585,0.00000833,False
85,2.656163,1.360049,0.00000829,True
86,2.356746,1.396749,0.00000825,False
87,2.478499,1.405076,0.00000821,False
88,2.496723,1.405389,0.00000817,False
89,2.434664,1.350622,0.00000813,True
90,2.422644,1.406761,0.00000809,False
91,2.420687,1.391767,0.00000805,False
92,2.481503,1.454176,0.00000800,False
93,2.437529,1.379420,0.00000796,False
94,2.314254,1.349511,0.00000792,True
95,2.535378,1.356087,0.00000787,False
96,2.367265,1.403442,0.00000783,False
97,2.393202,1.360882,0.00000779,False
98,2.280633,1.411729,0.00000774,False
99,2.437357,1.407052,0.00000770,False
100,2.307734,1.358234,0.00000765,False
101,2.704416,1.410150,0.00000761,False
102,2.347622,1.379509,0.00000756,False
103,2.350161,1.373470,0.00000752,False
104,2.381608,1.357142,0.00000747,False
105,2.362867,1.332782,0.00000742,True
106,2.536118,1.332752,0.00000738,True
107,2.270888,1.340053,0.00000733,False
108,2.384718,1.362253,0.00000728,False
109,2.509362,1.340331,0.00000723,False
110,2.720535,1.386380,0.00000719,False
111,2.229673,1.368571,0.00000714,False
112,2.459344,1.337312,0.00000709,False
113,2.353573,1.390068,0.00000704,False
114,2.361633,1.379195,0.00000699,False
115,2.330957,1.383715,0.00000694,False
116,2.429032,1.342710,0.00000689,False
117,2.304320,1.381374,0.00000685,False
118,2.287703,1.364456,0.00000680,False
119,2.265562,1.367556,0.00000675,False
120,2.258198,1.341087,0.00000670,False
121,2.295186,1.333870,0.00000665,False
122,2.322641,1.316162,0.00000660,True
123,2.355430,1.415601,0.00000655,False
124,2.313285,1.413662,0.00000649,False
125,2.386437,1.337454,0.00000644,False
126,2.345002,1.388088,0.00000639,False
127,2.555875,1.439964,0.00000634,False
128,2.358161,1.341957,0.00000629,False
129,2.431180,1.341256,0.00000624,False
130,2.308780,1.425104,0.00000619,False
131,2.226019,1.340577,0.00000613,False
132,2.202041,1.308487,0.00000608,True
133,2.186048,1.354691,0.00000603,False
134,2.395897,1.343178,0.00000598,False
135,2.176277,1.345558,0.00000593,False
136,2.242211,1.346258,0.00000587,False
137,2.176476,1.320565,0.00000582,False
138,2.230849,1.537879,0.00000577,False
139,2.476863,1.326307,0.00000572,False
140,2.223117,1.332232,0.00000566,False
141,2.261715,1.372262,0.00000561,False
142,2.241291,1.341598,0.00000556,False
143,2.169795,1.341814,0.00000550,False
144,2.175537,1.331725,0.00000545,False
145,2.156615,1.346614,0.00000540,False
146,2.177948,1.328528,0.00000535,False
147,2.176904,1.354977,0.00000529,False
148,2.187673,1.351189,0.00000524,False
149,2.203099,1.407572,0.00000519,False
150,2.390198,1.335792,0.00000513,False
151,2.122838,1.332857,0.00000508,False
152,2.085238,1.321121,0.00000503,False
153,2.087220,1.400591,0.00000497,False
154,2.111088,1.390770,0.00000492,False
155,2.104921,1.351633,0.00000487,False
156,2.063376,1.388688,0.00000481,False
157,2.100623,1.337432,0.00000476,False
158,2.053964,1.374419,0.00000471,False
159,2.163034,1.424929,0.00000465,False
160,2.254773,1.404872,0.00000460,False
161,2.099267,1.321944,0.00000455,False
162,2.175533,1.329895,0.00000450,False
163,1.967366,1.344358,0.00000444,False
164,2.123589,1.310033,0.00000439,False
165,1.960850,1.336116,0.00000434,False
166,2.009661,1.291919,0.00000428,True
167,1.956933,1.306498,0.00000423,False
168,2.140389,1.530510,0.00000418,False
169,2.030845,1.702484,0.00000413,False
170,2.029729,1.333489,0.00000407,False
171,2.347605,1.296737,0.00000402,False
172,2.173806,1.340132,0.00000397,False
173,2.113682,1.333875,0.00000392,False
174,2.008624,1.319344,0.00000387,False
175,2.037449,1.334025,0.00000381,False
176,2.104844,1.310605,0.00000376,False
177,2.029855,1.313717,0.00000371,False
178,2.093325,1.398135,0.00000366,False
179,1.942149,1.304607,0.00000361,False
180,1.931986,1.349297,0.00000356,False
181,1.987947,1.404318,0.00000351,False
182,2.035595,1.298398,0.00000345,False
183,2.054720,1.435819,0.00000340,False
184,2.085705,1.313514,0.00000335,False
185,1.924645,1.379855,0.00000330,False
186,1.878521,1.323394,0.00000325,False
187,1.896376,1.606258,0.00000320,False
188,1.969125,1.430078,0.00000315,False
189,2.005607,1.378252,0.00000311,False
190,1.964832,1.405482,0.00000306,False
191,1.882980,1.334949,0.00000301,False
192,1.911665,1.286845,0.00000296,True
193,2.037576,1.335017,0.00000291,False
194,1.875339,1.342245,0.00000286,False
195,1.914529,1.296442,0.00000281,False
196,1.856291,1.350166,0.00000277,False
197,1.987965,1.295975,0.00000272,False
198,2.027534,1.353556,0.00000267,False
199,1.955947,1.424442,0.00000262,False
200,1.857988,1.313892,0.00000258,False
201,2.023840,1.595485,0.00000253,False
202,1.920034,1.359010,0.00000248,False
203,1.831762,1.441160,0.00000244,False
204,1.873249,1.322010,0.00000239,False
205,1.908991,1.299364,0.00000235,False
206,1.837418,1.290389,0.00000230,False
207,1.833151,1.354647,0.00000226,False
208,1.743734,1.334081,0.00000221,False
209,1.820260,1.450649,0.00000217,False
210,2.009351,1.335851,0.00000213,False
211,1.815395,1.329875,0.00000208,False
212,1.800411,1.328655,0.00000204,False
213,1.858753,1.284412,0.00000200,True
214,1.817523,1.301982,0.00000195,False
215,1.899659,1.291576,0.00000191,False
216,1.984662,1.288692,0.00000187,False
217,1.790787,1.260198,0.00000183,True
218,1.779728,1.305031,0.00000179,False
219,1.831222,1.273038,0.00000175,False
220,1.782710,1.301974,0.00000171,False
221,1.751884,1.284146,0.00000167,False
222,1.803459,1.350768,0.00000163,False
223,1.794277,1.267021,0.00000159,False
224,1.767235,1.283159,0.00000155,False
225,1.817555,1.314237,0.00000151,False
226,1.892324,1.296915,0.00000147,False
227,1.755474,1.306230,0.00000144,False
228,1.724727,1.378380,0.00000140,False
229,1.689727,1.580338,0.00000136,False
230,1.864570,1.393256,0.00000133,False
231,1.706241,1.284660,0.00000129,False
232,1.712372,1.470364,0.00000125,False
233,1.778618,1.285787,0.00000122,False
234,1.797345,1.288962,0.00000119,False
235,1.621600,1.398503,0.00000115,False
236,1.728229,1.317763,0.00000112,False
237,1.717542,1.334312,0.00000108,False
238,1.747130,1.279862,0.00000105,False
239,1.802106,1.454659,0.00000102,False
240,1.741910,1.273979,0.00000099,False
241,1.719318,1.346506,0.00000095,False
242,1.685376,1.263400,0.00000092,False
243,1.743999,1.294294,0.00000089,False
244,1.663710,1.272757,0.00000086,False
245,1.618897,1.292042,0.00000083,False
246,1.701423,1.348391,0.00000080,False
247,1.804154,1.279346,0.00000078,False
248,1.636792,1.279600,0.00000075,False
249,1.680622,1.287656,0.00000072,False
250,1.714863,1.291857,0.00000069,False
251,1.650939,1.327809,0.00000067,False
252,1.705214,1.336047,0.00000064,False
253,1.701422,1.289953,0.00000061,False
254,1.666126,1.305064,0.00000059,False
255,1.634746,1.330145,0.00000056,False
256,1.732216,1.308384,0.00000054,False
257,1.637486,1.289457,0.00000052,False
258,1.650307,1.348721,0.00000049,False
259,1.631157,1.277254,0.00000047,False
260,1.754248,1.294503,0.00000045,False
261,1.656314,1.284735,0.00000043,False
262,1.640790,1.298155,0.00000040,False
263,1.642473,1.286201,0.00000038,False
264,1.551192,1.280180,0.00000036,False
265,1.765851,1.282981,0.00000034,False
266,1.662576,1.294873,0.00000032,False
267,1.586195,1.282030,0.00000031,False
268,1.627878,1.288950,0.00000029,False
269,1.655529,1.343915,0.00000027,False
270,1.661079,1.334262,0.00000025,False
271,1.613394,1.320489,0.00000024,False
272,1.636598,1.342127,0.00000022,False
273,1.674982,1.303517,0.00000021,False
274,1.667222,1.292951,0.00000019,False
275,1.575468,1.289385,0.00000018,False
276,1.610730,1.317462,0.00000016,False
277,1.633176,1.286577,0.00000015,False
278,1.560404,1.294494,0.00000014,False
279,1.602314,1.291422,0.00000012,False
280,1.600901,1.288955,0.00000011,False
281,1.619311,1.291930,0.00000010,False
282,1.591411,1.292023,0.00000009,False
283,1.638756,1.291986,0.00000008,False
284,1.604448,1.294762,0.00000007,False
285,1.590285,1.299450,0.00000006,False
286,1.571892,1.295713,0.00000006,False
287,1.659056,1.295820,0.00000005,False
288,1.649409,1.298595,0.00000004,False
289,1.594011,1.301376,0.00000003,False
290,1.614869,1.296654,0.00000003,False
291,1.605582,1.296836,0.00000002,False
292,1.606223,1.301386,0.00000002,False
293,1.607377,1.297422,0.00000001,False
294,1.583759,1.296065,0.00000001,False
295,1.654204,1.295461,0.00000001,False
296,1.576041,1.293931,0.00000000,False
297,1.662665,1.294026,0.00000000,False
298,1.550686,1.294323,0.00000000,False
299,1.552553,1.294313,0.00000000,False
300,1.618849,1.294320,0.00000000,False
